일자	축제 명	성별	연령대	현지인 관광객 수(성별_연령)	외지인 관광객 수(성별_연령)	국적명	외국인 관광객 수(국적)	시간대	현지인 관광객 수(시간대)	외지인 관광객 수(시간대)	외국인 관광객 수(시간대)
2019-06-10	세종대왕과초정약수축제	여자	40대	33	18						
2019-06-10	세종대왕과초정약수축제	여자	50대	59	18						
2019-06-10	세종대왕과초정약수축제	여자	60대	2	21						
2019-06-10	세종대왕과초정약수축제	여자	70대이상	4	20						
2019-06-10	세종대왕과초정약수축제							새벽	12	21	0
2019-06-10	세종대왕과초정약수축제							야간	8	2	0
2019-06-10	세종대왕과초정약수축제							오전	52	63	0
2019-06-10	세종대왕과초정약수축제							오후	88	130	0
2019-06-10	세종대왕과초정약수축제							저녁	33	26	0
2019-06-10	세종대왕과초정약수축제							점심	51	63	0
2019-06-11	세종대왕과초정약수축제	남자	10대	2	0						
2019-06-11	세종대왕과초정약수축제	남자	20대	3	34						
2019-06-11	세종대왕과초정약수축제	남자	30대	28	18						
2019-06-11	세종대왕과초정약수축제	남자	40대	30	48						
2019-06-11	세종대왕과초정약수축제	남자	50대	56	70						
2019-06-11	세종대왕과초정약수축제	남자	60대	14	58						
2019-06-11	세종대왕과초정약수축제	남자	70대이상	5	12						
2019-06-11	세종대왕과초정약수축제	여자	10대	4	0						
2019-06-11	세종대왕과초정약수축제	여자	20대	0	4						
2019-06-11	세종대왕과초정약수축제	여자	30대	4	4						
2019-06-11	세종대왕과초정약수축제	여자	40대	29	12						
2019-06-11	세종대왕과초정약수축제	여자	50대	29	66						
2019-06-11	세종대왕과초정약수축제	여자	60대	10	50						
2019-06-11	세종대왕과초정약수축제	여자	70대이상	3	4						
2019-06-11	세종대왕과초정약수축제							새벽	11	0	0
2019-06-11	세종대왕과초정약수축제							야간	3	0	0
2019-06-11	세종대왕과초정약수축제							오전	60	102	0
2019-06-11	세종대왕과초정약수축제							오후	74	126	0
2019-06-11	세종대왕과초정약수축제							저녁	19	22	0
2019-06-11	세종대왕과초정약수축제							점심	50	130	0
2019-06-12	세종대왕과초정약수축제	남자	10대	3	0						
2019-06-12	세종대왕과초정약수축제	남자	20대	5	28						
2019-06-12	세종대왕과초정약수축제	남자	30대	27	17						
2019-06-12	세종대왕과초정약수축제	남자	40대	18	15						
2019-06-12	세종대왕과초정약수축제	남자	50대	40	60						
2019-06-12	세종대왕과초정약수축제	남자	60대	17	38						
2019-06-12	세종대왕과초정약수축제	남자	70대이상	4	13						
2019-06-12	세종대왕과초정약수축제	여자	10대	7	0						
2019-06-12	세종대왕과초정약수축제	여자	20대	0	13						
2019-06-12	세종대왕과초정약수축제	여자	30대	1	13						
2019-06-12	세종대왕과초정약수축제	여자	40대	34	13						
2019-06-12	세종대왕과초정약수축제	여자	50대	30	19						
2019-06-12	세종대왕과초정약수축제	여자	60대	13	22						
2019-06-12	세종대왕과초정약수축제	여자	70대이상	1	26						
2019-06-12	세종대왕과초정약수축제							새벽	8	0	0
2019-06-12	세종대왕과초정약수축제							야간	9	4	0
2019-06-12	세종대왕과초정약수축제							오전	58	45	0
2019-06-12	세종대왕과초정약수축제							오후	54	105	0
2019-06-12	세종대왕과초정약수축제							저녁	18	34	0
2019-06-12	세종대왕과초정약수축제							점심	53	89	0
2019-06-13	세종대왕과초정약수축제	남자	10대	2	0						
2019-06-13	세종대왕과초정약수축제	남자	20대	4	2						
2019-06-13	세종대왕과초정약수축제	남자	30대	14	20						
2019-06-13	세종대왕과초정약수축제	남자	40대	6	16						
2019-06-13	세종대왕과초정약수축제	남자	50대	49	68						
2019-06-13	세종대왕과초정약수축제	남자	60대	17	28						
2019-06-13	세종대왕과초정약수축제	남자	70대이상	0	16						
2019-06-13	세종대왕과초정약수축제	여자	10대	16	0						
2019-06-13	세종대왕과초정약수축제	여자	20대	11	2						
2019-06-13	세종대왕과초정약수축제	여자	30대	3	8						
2019-06-13	세종대왕과초정약수축제	여자	40대	32	24						
2019-06-13	세종대왕과초정약수축제	여자	50대	24	39						
2019-06-13	세종대왕과초정약수축제	여자	60대	6	51						
2019-06-13	세종대왕과초정약수축제	여자	70대이상	2	17						
2019-06-13	세종대왕과초정약수축제							새벽	16	4	0
2019-06-13	세종대왕과초정약수축제							야간	9	8	0
2019-06-13	세종대왕과초정약수축제							오전	45	37	0
2019-06-13	세종대왕과초정약수축제							오후	48	111	0
2019-06-13	세종대왕과초정약수축제							저녁	15	12	0
2019-06-13	세종대왕과초정약수축제							점심	53	119	0
2019-06-14	세종대왕과초정약수축제	남자	10대	0	6						
2019-06-14	세종대왕과초정약수축제	남자	20대	4	34						
2019-06-14	세종대왕과초정약수축제	남자	30대	20	21						
2019-06-14	세종대왕과초정약수축제	남자	40대	28	66						
2019-06-14	세종대왕과초정약수축제	남자	50대	57	55						
2019-06-14	세종대왕과초정약수축제	남자	60대	12	45						
2019-06-14	세종대왕과초정약수축제	남자	70대이상	13	17						
2019-06-14	세종대왕과초정약수축제	여자	10대	12	0						
2019-06-14	세종대왕과초정약수축제	여자	20대	3	2						
2019-06-14	세종대왕과초정약수축제	여자	30대	2	6						
2019-06-14	세종대왕과초정약수축제	여자	40대	31	8						
2019-06-14	세종대왕과초정약수축제	여자	50대	33	33						
2019-06-14	세종대왕과초정약수축제	여자	60대	10	62						
2019-06-14	세종대왕과초정약수축제	여자	70대이상	2	4						
2019-06-14	세종대왕과초정약수축제							새벽	23	7	0
2019-06-14	세종대왕과초정약수축제							야간	12	6	0
2019-06-14	세종대왕과초정약수축제							오전	47	84	0
2019-06-14	세종대왕과초정약수축제							오후	60	117	0
2019-06-14	세종대왕과초정약수축제							저녁	19	50	0
2019-06-14	세종대왕과초정약수축제							점심	66	95	0
2019-06-15	세종대왕과초정약수축제	남자	10대	0	4						
2019-06-15	세종대왕과초정약수축제	남자	20대	24	70						
2019-06-15	세종대왕과초정약수축제	남자	30대	12	57						
2019-06-15	세종대왕과초정약수축제	남자	40대	24	54						
2019-06-15	세종대왕과초정약수축제	남자	50대	60	102						
2019-06-15	세종대왕과초정약수축제	남자	60대	24	147						
2019-06-15	세종대왕과초정약수축제	남자	70대이상	25	29						
2019-06-15	세종대왕과초정약수축제	여자	10대	12	0						
2019-06-15	세종대왕과초정약수축제	여자	20대	0	13						
2019-06-15	세종대왕과초정약수축제	여자	30대	2	4						
2019-06-15	세종대왕과초정약수축제	여자	40대	15	32						
2019-06-15	세종대왕과초정약수축제	여자	50대	40	136						
2019-06-15	세종대왕과초정약수축제	여자	60대	22	81						
2019-06-15	세종대왕과초정약수축제	여자	70대이상	5	15						
2019-06-15	세종대왕과초정약수축제							새벽	27	13	0
2019-06-15	세종대왕과초정약수축제							야간	10	24	0
2019-06-15	세종대왕과초정약수축제							오전	52	148	0
2019-06-15	세종대왕과초정약수축제							오후	71	292	0
2019-06-15	세종대왕과초정약수축제							저녁	29	52	0
2019-06-15	세종대왕과초정약수축제							점심	76	215	0
2019-06-16	세종대왕과초정약수축제	남자	10대	5	8						
2019-06-16	세종대왕과초정약수축제	남자	20대	25	54						
2019-06-16	세종대왕과초정약수축제	남자	30대	15	92						
2019-06-16	세종대왕과초정약수축제	남자	40대	26	96						
2019-06-16	세종대왕과초정약수축제	남자	50대	44	222						
2019-06-16	세종대왕과초정약수축제	남자	60대	33	86						
2019-06-16	세종대왕과초정약수축제	남자	70대이상	2	32						
2019-06-16	세종대왕과초정약수축제	여자	10대	28	0						
2019-06-16	세종대왕과초정약수축제	여자	20대	3	38						
2019-06-16	세종대왕과초정약수축제	여자	30대	5	46						
2019-06-16	세종대왕과초정약수축제	여자	40대	29	59						
2019-06-16	세종대왕과초정약수축제	여자	50대	40	216						
2019-06-16	세종대왕과초정약수축제	여자	60대	20	85						
2019-06-16	세종대왕과초정약수축제	여자	70대이상	3	14						
2019-06-16	세종대왕과초정약수축제							새벽	9	34	0
2019-06-16	세종대왕과초정약수축제							야간	4	14	0
2019-06-16	세종대왕과초정약수축제							오전	57	168	0
2019-06-16	세종대왕과초정약수축제							오후	111	369	0
2019-06-16	세종대왕과초정약수축제							저녁	29	143	0
2019-06-16	세종대왕과초정약수축제							점심	68	320	0
2019-06-17	세종대왕과초정약수축제	남자	10대	4	0						
2019-06-17	세종대왕과초정약수축제	남자	20대	4	16						
2019-06-17	세종대왕과초정약수축제	남자	30대	44	20						
2019-06-17	세종대왕과초정약수축제	남자	40대	3	38						
2019-06-17	세종대왕과초정약수축제	남자	50대	45	52						
2019-06-17	세종대왕과초정약수축제	남자	60대	14	55						
2019-06-17	세종대왕과초정약수축제	남자	70대이상	5	0						
2019-06-17	세종대왕과초정약수축제	여자	10대	10	2						
2019-06-17	세종대왕과초정약수축제	여자	20대	0	10						
2019-06-17	세종대왕과초정약수축제	여자	30대	1	10						
2019-06-17	세종대왕과초정약수축제	여자	40대	19	30						
2019-06-17	세종대왕과초정약수축제	여자	50대	48	63						
2019-06-17	세종대왕과초정약수축제	여자	60대	9	30						
2019-06-17	세종대왕과초정약수축제	여자	70대이상	3	46						
2019-06-17	세종대왕과초정약수축제							새벽	5	14	0
2019-06-17	세종대왕과초정약수축제							야간	8	10	0
2019-06-17	세종대왕과초정약수축제							오전	57	74	0
2019-06-17	세종대왕과초정약수축제							오후	66	103	0
2019-06-17	세종대왕과초정약수축제							저녁	24	36	0
2019-06-17	세종대왕과초정약수축제							점심	49	135	0
2019-04-25	속리산속리축제	남자	10대	1	1						
2019-04-25	속리산속리축제	남자	20대	44	73						
2019-04-25	속리산속리축제	남자	30대	39	101						
2019-04-25	속리산속리축제	남자	40대	88	103						
2019-04-25	속리산속리축제	남자	50대	156	206						
2019-04-25	속리산속리축제	남자	60대	100	145						
2019-04-25	속리산속리축제	남자	70대이상	39	76						
2019-04-25	속리산속리축제	여자	10대	8	0						
2019-04-25	속리산속리축제	여자	20대	18	21						
2019-04-25	속리산속리축제	여자	30대	21	47						
2019-04-25	속리산속리축제	여자	40대	68	74						
2019-04-25	속리산속리축제	여자	50대	147	336						
2019-04-25	속리산속리축제	여자	60대	64	236						
2019-04-25	속리산속리축제	여자	70대이상	15	85						
2019-04-25	속리산속리축제					기타	11				
2019-04-25	속리산속리축제					말레이시아	0				
2019-04-25	속리산속리축제					미국	2				
2019-04-25	속리산속리축제							새벽	98	180	5
2019-04-25	속리산속리축제							야간	75	126	0
2019-04-25	속리산속리축제							오전	162	272	4
2019-04-25	속리산속리축제							오후	193	347	2
2019-04-25	속리산속리축제							저녁	103	124	0
2019-04-25	속리산속리축제							점심	177	455	2
2019-04-26	속리산속리축제	남자	10대	13	36						
2019-04-26	속리산속리축제	남자	10대이하	0	5						
2019-04-26	속리산속리축제	남자	20대	40	76						
2019-04-26	속리산속리축제	남자	30대	32	115						
2019-04-26	속리산속리축제	남자	40대	89	147						
2019-04-26	속리산속리축제	남자	50대	125	320						
2019-04-26	속리산속리축제	남자	60대	86	353						
2019-04-26	속리산속리축제	남자	70대이상	47	181						
2019-04-26	속리산속리축제	여자	10대	16	6						
2019-04-26	속리산속리축제	여자	10대이하	0	8						
2019-04-26	속리산속리축제	여자	20대	32	55						
2019-04-26	속리산속리축제	여자	30대	20	69						
2019-04-26	속리산속리축제	여자	40대	57	146						
2019-04-26	속리산속리축제	여자	50대	119	454						
2019-04-26	속리산속리축제	여자	60대	65	391						
2019-04-26	속리산속리축제	여자	70대이상	18	191						
2019-04-26	속리산속리축제					베트남	5				
2019-04-26	속리산속리축제							새벽	126	236	0
2019-04-26	속리산속리축제							야간	79	452	0
2019-04-26	속리산속리축제							오전	150	254	2
2019-04-26	속리산속리축제							오후	144	664	2
2019-04-26	속리산속리축제							저녁	104	433	0
2019-04-26	속리산속리축제							점심	156	514	1
2019-04-27	속리산속리축제	남자	10대	38	198						
2019-04-27	속리산속리축제	남자	10대이하	2	34						
2019-04-27	속리산속리축제	남자	20대	42	255						
2019-04-27	속리산속리축제	남자	30대	51	447						
2019-04-27	속리산속리축제	남자	40대	126	814						
2019-04-27	속리산속리축제	남자	50대	176	1280						
2019-04-27	속리산속리축제	남자	60대	134	745						
2019-04-27	속리산속리축제	남자	70대이상	37	277						
2019-04-27	속리산속리축제	여자	10대	29	61						
2019-04-27	속리산속리축제	여자	10대이하	1	41						
2019-04-27	속리산속리축제	여자	20대	47	205						
2019-04-27	속리산속리축제	여자	30대	37	411						
